Nombre Producto;Sub Categoría Producto;Categoría Producto;Color;Fecha;Cantidad;Precio;Nombre Cliente;Genero;Ingreso Anual;Estado Civil;Rango Edad;Tipo Tienda;Nombre Tienda;País
Fabrikam Refrigerator 1.7CuFt E1200 Verde;Refrigeradores;Electrodomésticos;Verde;18/02/2018;1;129,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;18/02/2018;2;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;18/02/2018;51;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
The Teléfono Company Smart phone Unlocked M300 Rosa;Teléfonos Inteligentes y PDAs;Teléfonos Móviles;Rosa;18/02/2018;1;267;Barnes, Elizabeth;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;18/02/2018;3;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;18/02/2018;51;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;18/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
The Teléfono Company Smart phone 8 GB of Memory M400 Negro;Teléfonos Inteligentes y PDAs;Teléfonos Móviles;Negro;18/02/2018;1;269;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum CActivosumer Digital Camera M300 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;18/02/2018;3;184,5;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Fabrikam Social Videographer 1/3'' 8.5mm E200 Gris Plata;Videocámaras;Cámaras y videocámaras;Gris Plata;18/02/2018;51;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Fabrikam Social Videographer 2/3"" 17mm E100 Azul";Videocámaras;Cámaras y videocámaras;Azul;18/02/2018;51;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
NT Wireless Azultooth Stereo Audífonos E102 Blanco;Audífonos Azultooth;Audio;Blanco;18/02/2018;1;47,95;Howard, Brianna;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
"Litware 14"" High Velocity Floor Fan E801 Negro";Ventiladores;Electrodomésticos;Negro;18/02/2018;1;889;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;17/02/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;17/02/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
SV 8xDVD E100 Dorado;VCD & DVD;TV y Video;Dorado;17/02/2018;1;69;Edwards, Eric;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Fabrikam Microwave 0.9CuFt E0900 Negro;Microondas;Electrodomésticos;Negro;17/02/2018;1;99,99;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Fabrikam Refrigerator 1.7CuFt E1200 Verde;Refrigeradores;Electrodomésticos;Verde;17/02/2018;1;129,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;17/02/2018;1;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;17/02/2018;2;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;17/02/2018;2;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;17/02/2018;2;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;17/02/2018;1;25,69;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;17/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
The Teléfono Company Smart phone 8 GB of Memory M400 Negro;Teléfonos Inteligentes y PDAs;Teléfonos Móviles;Negro;17/02/2018;1;269;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
SV Videos de Auto LCD7W M7082 Dorado;Videos de Auto;TV y Video;Dorado;17/02/2018;1;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
SV Videos de Auto LCD7W M7082 Dorado;Videos de Auto;TV y Video;Dorado;17/02/2018;51;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum CActivosumer Digital Camera M300 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;17/02/2018;1;184,5;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Fabrikam Social Videographer 2/3"" 17mm E100 Naranja";Videocámaras;Cámaras y videocámaras;Naranja;17/02/2018;51;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Fabrikam Social Videographer 1/2'' 3mm E300 Gris Plata;Videocámaras;Cámaras y videocámaras;Gris Plata;17/02/2018;54;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Fabrikam Social Videographer 1/2"" 3mm E300 Azul";Videocámaras;Cámaras y videocámaras;Azul;17/02/2018;51;699;Nath, Yolanda;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Litware 16"" Blanco Oscillating Stand Fan E701 Gris Plata";Ventiladores;Electrodomésticos;Gris Plata;17/02/2018;1;889;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;17/02/2018;3;23,72;Raji, Alisha;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;16/02/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;16/02/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Fabrikam Microwave 0.9CuFt E0900 Negro;Microondas;Electrodomésticos;Negro;16/02/2018;1;99,99;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Coffee Maker 5C E0900 Negro;Máquinas de café;Electrodomésticos;Negro;16/02/2018;51;149;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Refrigerator 1.7CuFt E1200 Verde;Refrigeradores;Electrodomésticos;Verde;16/02/2018;1;129,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;16/02/2018;1;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;16/02/2018;1;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;16/02/2018;1;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;16/02/2018;1;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;16/02/2018;1;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;16/02/2018;1;25,69;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;16/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
The Teléfono Company Smart phone 8 GB of Memory M400 Negro;Teléfonos Inteligentes y PDAs;Teléfonos Móviles;Negro;16/02/2018;1;269;Morgan, Abigail;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum CActivosumer Digital Camera M300 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;16/02/2018;1;184,5;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
"Fabrikam SLR Camera 35"" X358 Negro";Cámaras digitales SLR;Cámaras y videocámaras;Negro;16/02/2018;51;436,2;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
"Litware 16"" Blanco Oscillating Stand Fan E701 Dorado";Ventiladores;Electrodomésticos;Dorado;16/02/2018;4;889;Garcia, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;16/02/2018;2;23,72;Raji, Alisha;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;15/02/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;15/02/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Fabrikam Microwave 0.9CuFt E0900 Negro;Microondas;Electrodomésticos;Negro;15/02/2018;1;99,99;Prasad, Molly;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Coffee Maker 5C E0900 Negro;Máquinas de café;Electrodomésticos;Negro;15/02/2018;51;149;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Blanco;Videocámaras;Cámaras y videocámaras;Blanco;15/02/2018;51;665,94;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Refrigerator 1.7CuFt E1200 Verde;Refrigeradores;Electrodomésticos;Verde;15/02/2018;1;129,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Chandelier M615 Blanco;Lámparas;Electrodomésticos;Blanco;15/02/2018;2;229,99;Mitchell, Jonathan;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;15/02/2018;1;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;15/02/2018;1;25,69;Rodriguez, Joshua;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Contoso DVD Recorder L200 Negro;Películas DVD;Música, películas y audiolibros;Negro;15/02/2018;1;627;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;15/02/2018;1;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;15/02/2018;1;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Microwave 0.9CuFt E090 Rojo;Microondas;Electrodomésticos;Rojo;15/02/2018;51;99,99;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;15/02/2018;1;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Stereo Audífonos E52 Azul;Audífonos Azultooth;Audio;Azul;15/02/2018;2;25,69;Miller, Kayla;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;15/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum CActivosumer Digital Camera M300 Dorado;Cámaras Digitales;Cámaras y videocámaras;Dorado;15/02/2018;1;184,5;Diaz, Brandon;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;15/02/2018;1;23,72;Raji, Alisha;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;14/02/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;14/02/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Coffee Maker 5C E0900 Negro;Máquinas de café;Electrodomésticos;Negro;14/02/2018;2;149;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Home and Vacation Moviemaker 1/2'' 3mm M300 Blanco;Videocámaras;Cámaras y videocámaras;Blanco;14/02/2018;51;665,94;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Fabrikam Refrigerator 1.7CuFt E1200 Verde;Refrigeradores;Electrodomésticos;Verde;14/02/2018;1;129,99;Sanders, Mason;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Chandelier M615 Blanco;Lámparas;Electrodomésticos;Blanco;14/02/2018;1;229,99;Mitchell, Jonathan;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso DVD Movies E100 Amarillo;Películas DVD;Música, películas y audiolibros;Amarillo;14/02/2018;1;627;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;14/02/2018;1;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;14/02/2018;1;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Microwave 0.9CuFt E090 Rojo;Microondas;Electrodomésticos;Rojo;14/02/2018;1;99,99;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;14/02/2018;1;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;14/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;14/02/2018;1;23,72;Raji, Alisha;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;13/02/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;13/02/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Coffee Maker 5C E0900 Negro;Máquinas de café;Electrodomésticos;Negro;13/02/2018;2;149;Peterson, Steven;Masculino;60000;Casado;Entre 51 y 60 años;Tienda;Tienda Florida;Estados Unidos
WWI Chandelier M615 Blanco;Lámparas;Electrodomésticos;Blanco;13/02/2018;1;229,99;Mitchell, Jonathan;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Touch Stylus Pen E150 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;13/02/2018;1;250;Perry, Jackson;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV DVD 12-Inch Player Portable M400 Negro;Películas DVD;Música, películas y audiolibros;Negro;13/02/2018;1;627;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
A. Datum All in Activoe Digital Camera M200 Celeste;Cámaras Digitales;Cámaras y videocámaras;Celeste;13/02/2018;1;188;Washington, Caroline;Femenino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Active Audífonos E202 Rojo;Audífonos Azultooth;Audio;Rojo;13/02/2018;4;37,95;Richardson, Olivia;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;13/02/2018;1;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
Litware Microwave 0.9CuFt E090 Rojo;Microondas;Electrodomésticos;Rojo;13/02/2018;1;99,99;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Litware Chandelier M8015 Blanco;Lámparas;Electrodomésticos;Blanco;13/02/2018;1;268,5;Robinson, Alyssa;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV USB Sync Charge Cable E700 Negro;Accesorios de Computadoras;Computadoras;Negro;13/02/2018;51;250;Carter, Bailey;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;13/02/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;13/02/2018;1;23,72;Raji, Alisha;Femenino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Los Angeles;Estados Unidos
Contoso Teléfono Tough Skin Case E140 Dorado;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Dorado;02/12/2018;1;23,72;Roberts, Julia;Femenino;80000;Casado;Entre 51 y 60 años;Tienda;Tienda Fortaleza;Brasil
Contoso 16GB Mp5 Player M1600 Rojo;MP4&MP3;Audio;Rojo;02/12/2018;1;199,9;Posti, Juha-Pekka;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Chicago;Estados Unidos
Contoso Genuine Leather Grip Belt E322 Negro;Accesorios Cámaras y Videocámaras;Cámaras y videocámaras;Negro;02/12/2018;53;77,99;Barnes, Jeremy;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
WWI Chandelier M615 Blanco;Lámparas;Electrodomésticos;Blanco;02/12/2018;1;229,99;Mitchell, Jonathan;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
Contoso Touch Stylus Pen E150 Blanco;Accesorios de Teléfonos Móviles;Teléfonos Móviles;Blanco;02/12/2018;1;250;Perry, Jackson;Masculino;60000;Soltero;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
SV DVD External DVD Burner M200 Dorado;Películas DVD;Música, películas y audiolibros;Dorado;02/12/2018;2;627;Reed, Paige;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Nueva York;Estados Unidos
Fabrikam Coffee Maker 5C E090 Negro;Máquinas de café;Electrodomésticos;Negro;02/12/2018;51;149;Reed, Catherine;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
NT Azultooth Active Audífonos E202 Rojo;Audífonos Azultooth;Audio;Rojo;02/12/2018;3;37,95;Richardson, Olivia;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Florida;Estados Unidos
MGS Hand Games for students E400 Rojo;Juegos en caja;Juegos y juguetes;Rojo;02/12/2018;1;250;Campbell, Adam;Masculino;60000;Soltero;Entre 41 y 50 años;Tienda;Tienda Florida;Estados Unidos
SV USB Sync Charge Cable E700 Negro;Accesorios de Computadoras;Computadoras;Negro;02/12/2018;2;250;Carter, Bailey;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
A. Datum Slim Digital Camera M180 Verde;Cámaras Digitales;Cámaras y videocámaras;Verde;02/12/2018;1;148;Perry, Jennifer;Femenino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
Contoso 2-Line Speakerphone M109 Gris Plata;Teléfonos para el hogar y la oficina;Teléfonos Móviles;Gris Plata;02/12/2018;1;499,9;Wang, Zachary;Masculino;60000;Casado;Mayor a 61 años;Tienda;Tienda Dallas;Estados Unidos
